query_id,query_num,found_query,gt_rows,pred_rows,F1-Cell,Cardinality,Tuple Constr.,AVG-Score,tokens,time_s,dataset,model_folder,model,method,method_label,run_id,run_num,category,query_label,pred_dir
query14,14,1,11,1,1.0,0.09090909090909091,0.36363636363636365,0.48484848484848486,3695.0,18.784960101998877,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query15,15,1,12,0,0.0,0.0,0.0,0.0,3669.0,25.35239154298324,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query16,16,1,8,0,0.0,0.0,0.0,0.0,2915.0,13.589980366989039,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query17,17,1,10,0,0.0,0.0,0.0,0.0,3107.0,16.77589926403016,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query18,18,1,5,0,0.0,0.0,0.0,0.0,2555.0,15.82788066600915,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query19,19,1,3,0,0.0,0.0,0.0,0.0,2535.0,13.565637402003631,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query20,20,1,6,0,0.0,0.0,0.0,0.0,3087.0,19.99081163702067,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,1375.0,5.353556538932025,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,1352.0,5.653357808943838,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,1389.0,5.548141842940822,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,1415.0,5.207783954916522,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,1205.0,5.49892953899689,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,1203.0,7.8066617590375245,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,1273.0,6.461080596083775,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,1260.0,5.17312690988183,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,1439.0,8.211527226027101,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,1187.0,4.514421544969082,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query31,31,1,1,0,0.0,0.0,0.0,0.0,2146.0,15.090535330004059,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query32,32,1,4,0,0.0,0.0,0.0,0.0,2306.0,12.283601438975893,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query33,33,1,4,0,0.0,0.0,0.0,0.0,2365.0,20.363376899971627,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query34,34,1,1,0,0.0,0.0,0.0,0.0,2126.0,9.59019493998494,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query35,35,1,1,0,0.0,0.0,0.0,0.0,2163.0,10.801390943990555,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query36,36,1,1,0,0.0,0.0,0.0,0.0,2118.0,10.493366475973744,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query37,37,1,1,0,0.0,0.0,0.0,0.0,2132.0,19.765729991020635,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query38,38,1,1,0,0.0,0.0,0.0,0.0,2177.0,9.490279801015276,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query39,39,1,1,1,1.0,1.0,1.0,1.0,2112.0,10.836197137017734,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query40,40,1,1,0,0.0,0.0,0.0,0.0,2163.0,11.041028238018043,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query41,41,1,3,0,0.0,0.0,0.0,0.0,16984.0,141.886504749069,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query42,42,1,5,3,0.8,0.6,0.2,0.5333333333333333,1166.0,5.713288496946916,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query43,43,1,5,5,0.5882352941176471,1.0,0.0,0.5294117647058824,2108.0,8.083939988864586,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query44,44,1,11,10,0.7829181494661921,0.9090909090909091,0.0,0.5640030195190336,2482.0,8.522779289167374,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query45,45,1,10,11,0.8029197080291971,0.9090909090909091,0.0,0.570670205706702,2645.0,12.563707971014082,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query46,46,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,2666.0,12.137412908952683,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query47,47,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,2678.0,11.67298065405339,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query48,48,1,11,11,0.8148148148148148,1.0,0.0,0.6049382716049383,2681.0,11.030497156083584,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query49,49,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,2711.0,9.467698795022443,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query50,50,1,11,10,0.7829181494661921,0.9090909090909091,0.0,0.5640030195190336,2485.0,10.362272400874645,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_4,4,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_4/nobel_prizes
query1,1,1,1,1,1.0,1.0,1.0,1.0,776.0,3.2083244589157403,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query2,2,1,1,2,1.0,0.5,1.0,0.8333333333333334,974.0,3.2671384951099753,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query3,3,1,2,2,1.0,1.0,1.0,1.0,962.0,2.5088818420190364,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query4,4,1,1,1,1.0,1.0,1.0,1.0,794.0,2.511207584058866,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query5,5,1,1,1,1.0,1.0,1.0,1.0,806.0,5.012400902051013,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query6,6,1,1,1,1.0,1.0,1.0,1.0,784.0,2.2801958268973976,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query7,7,1,1,1,1.0,1.0,1.0,1.0,798.0,2.5532605400076136,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query8,8,1,1,1,1.0,1.0,1.0,1.0,800.0,1.9312978670932353,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query9,9,1,1,0,0.0,0.0,0.0,0.0,598.0,1.4431174341589212,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query10,10,1,2,2,1.0,1.0,1.0,1.0,962.0,3.157575596123934,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query11,11,1,11,0,0.0,0.0,0.0,0.0,2521.0,11.031350953038782,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query12,12,1,12,0,0.0,0.0,0.0,0.0,4374.0,34.66377858899068,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query13,13,1,13,0,0.0,0.0,0.0,0.0,2880.0,20.75999305699952,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query14,14,1,11,1,1.0,0.09090909090909091,0.36363636363636365,0.48484848484848486,3695.0,16.296014194958843,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query15,15,1,12,0,0.0,0.0,0.0,0.0,3620.0,16.370825475023594,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query16,16,1,8,0,0.0,0.0,0.0,0.0,2915.0,17.5491631719633,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query17,17,1,10,0,0.0,0.0,0.0,0.0,3073.0,16.3147437919979,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query18,18,1,5,0,0.0,0.0,0.0,0.0,2933.0,14.267546240997035,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query19,19,1,3,0,0.0,0.0,0.0,0.0,2486.0,12.84198321698932,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query20,20,1,6,0,0.0,0.0,0.0,0.0,3136.0,14.95688114099903,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,1375.0,4.124804996885359,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,1370.0,8.22106263996102,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,1212.0,5.297125411918387,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,1415.0,5.097484887111932,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,1037.0,3.8822875500191003,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,1203.0,4.335428901016712,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,1481.0,6.211811895016581,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,1260.0,4.4542456639464945,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,1439.0,8.2137006490957,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,1187.0,4.095283907139674,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query31,31,1,1,0,0.0,0.0,0.0,0.0,2189.0,11.480452486954164,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query32,32,1,4,0,0.0,0.0,0.0,0.0,2355.0,10.782578090031166,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query33,33,1,4,0,0.0,0.0,0.0,0.0,2316.0,9.829002323036548,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query34,34,1,1,0,0.0,0.0,0.0,0.0,2126.0,11.078316283994354,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query35,35,1,1,0,0.0,0.0,0.0,0.0,2114.0,15.533490993955638,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query36,36,1,1,0,0.0,0.0,0.0,0.0,2118.0,11.732428806019016,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
query37,37,1,1,0,0.0,0.0,0.0,0.0,2181.0,10.754573190002702,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,galois_a,GaloisA,run_5,5,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/galois_a/run_5/nobel_prizes
